Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	CY170687	Yes	4	1737	H3N2	01/07/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03032/2013	
HA	CY170703	Yes	4	1737	H3N2	01/17/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03034/2013	
HA	CY170711	Yes	4	1737	H3N2	01/17/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03035/2013	
HA	CY170719	Yes	4	1737	H3N2	01/30/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03036/2013	
HA	CY170727	Yes	4	1737	H3N2	01/31/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03037/2013	
HA	CY170735	Yes	4	1737	H3N2	01/12/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03038/2013	
HA	CY170743	Yes	4	1737	H3N2	01/09/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03039/2013	
HA	CY170751	Yes	4	1737	H3N2	01/13/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03040/2013	
HA	CY170759	Yes	4	1737	H3N2	01/29/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03041/2013	
HA	CY170767	Yes	4	1737	H3N2	01/03/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03042/2013	
HA	CY170775	Yes	4	1737	H3N2	01/24/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03044/2013	
HA	CY170783	Yes	4	1737	H3N2	02/02/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03045/2013	
HA	CY170791	Yes	4	1737	H3N2	02/02/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03046/2013	
HA	CY170799	Yes	4	1737	H3N2	02/02/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03047/2013	
HA	CY170807	Yes	4	1737	H3N2	01/18/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03048/2013	
HA	CY170815	Yes	4	1737	H3N2	12/23/2012	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03049/2012	
HA	CY170823	Yes	4	1737	H3N2	01/24/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03050/2013	
HA	CY170831	Yes	4	1737	H3N2	01/25/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03052/2013	
HA	CY170847	Yes	4	1737	H3N2	01/15/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03054/2013	
HA	CY170855	Yes	4	1737	H3N2	01/14/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03055/2013	
HA	CY170863	Yes	4	1737	H3N2	01/24/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03056/2013	
HA	CY170871	Yes	4	1737	H3N2	12/24/2012	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03057/2012	
HA	CY170879	Yes	4	1737	H3N2	01/27/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03059/2013	
HA	CY170887	Yes	4	1737	H3N2	01/06/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03060/2013	
HA	CY170895	Yes	4	1737	H3N2	02/04/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03061/2013	
HA	CY170903	Yes	4	1737	H3N2	12/23/2012	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03062/2012	
HA	CY170911	Yes	4	1737	H3N2	01/21/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03063/2013	
HA	CY170919	Yes	4	1737	H3N2	01/25/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03064/2013	
HA	CY170935	Yes	4	1737	H3N2	01/27/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03066/2013	
HA	CY170943	Yes	4	1737	H3N2	12/28/2012	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03067/2012	
HA	CY170951	Yes	4	1737	H3N2	12/05/2012	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03068/2012	
HA	CY170959	Yes	4	1737	H3N2	01/10/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03069/2013	
HA	CY170967	Yes	4	1737	H3N2	02/03/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03070/2013	
HA	CY167868	Yes	4	1737	H3N2	02/01/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03071/2013	
HA	CY170975	Yes	4	1737	H3N2	02/01/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03072/2013	
HA	CY170983	Yes	4	1737	H3N2	01/07/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03073/2013	
HA	CY170991	Yes	4	1737	H3N2	01/08/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03074/2013	
HA	CY170999	Yes	4	1731	H3N2	02/04/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03075/2013	
HA	CY171007	Yes	4	1731	H3N2	02/03/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03076/2013	
HA	CY171015	Yes	4	1737	H3N2	01/09/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03077/2013	
HA	CY171023	Yes	4	1737	H3N2	01/22/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03078/2013	
HA	CY171031	Yes	4	1737	H3N2	01/24/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03079/2013	
HA	CY171039	Yes	4	1737	H3N2	01/14/2013	IRD:Human	USA	California	12-13	A/Santa Clara/YGA_03080/2013	
HA	KY926393	Yes	4	1762	H3N2	07/21/2014	IRD:Human	Brazil	-N/A-	-N/A-	A/Santa Cruz do Sul/LACENRS-1625/2014	
HA	KY925679	Yes	4	1762	H3N2	07/11/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Santa Cruz do Sul/LACENRS-913/2011	
HA	KF612192	Yes	4	1762	H3N2	08/07/2012	IRD:Human	Bolivia	-N/A-	-N/A-	A/Santa Cruz/1391/2012	
HA	KF612193	Yes	4	1762	H3N2	09/05/2011	IRD:Human	Bolivia	-N/A-	-N/A-	A/Santa Cruz/174/2011	
HA	KF612194	Yes	4	1762	H3N2	06/15/2012	IRD:Human	Bolivia	-N/A-	-N/A-	A/Santa Cruz/2821/2012	
HA	KF612195	No	4	1762	H3N2	09/20/2011	IRD:Human	Bolivia	-N/A-	-N/A-	A/Santa Cruz/637/2011	
HA	KY926064	Yes	4	1762	H3N2	06/14/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Santa Maria/LACENRS-231/2011	
HA	KJ943248	Yes	4	1731	H3N2	06/01/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/op17d0/2012(H3N2)	
HA	KJ942983	No	4	1725	H3N2	06/02/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/op17d1/2012(H3N2)	
HA	KJ943101	Yes	4	1737	H3N2	11/08/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/op20d1/2012(H3N2)	
HA	KJ943018	Yes	4	1731	H3N2	07/24/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/op3d1/2012(H3N2)	
HA	KJ942919	Yes	4	1731	H3N2	06/28/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/op5d1/2012(H3N2)	
HA	KJ943183	Yes	4	1731	H3N2	06/28/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/op7d1/2012(H3N2)	
HA	KJ943720	Yes	4	1737	H3N2	07/06/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p18d0/2012	
HA	KJ943626	Yes	4	1737	H3N2	07/05/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p18d00/2012	
HA	KJ943066	Yes	4	1731	H3N2	06/29/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p19d0/2012(H3N2)	
HA	KJ942975	Yes	4	1731	H3N2	07/05/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p19d1/2012(H3N2)	
HA	KJ942951	Yes	4	1731	H3N2	07/06/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p19d2/2012(H3N2)	
HA	KJ943686	No	4	1734	H3N2	06/05/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p1d1/2012	
HA	KJ943609	No	4	1734	H3N2	06/06/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p1d2/2012	
HA	KJ943678	No	4	1737	H3N2	07/07/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p20d0/2012	
HA	KJ943618	No	4	1737	H3N2	07/20/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p24d1/2012	
HA	KJ943557	No	4	1737	H3N2	07/21/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p24d2/2012	
HA	KJ943650	No	4	1737	H3N2	07/24/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p24d5/2012	
HA	KJ943751	Yes	4	1737	H3N2	07/21/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p25d2/2012	
HA	KJ943672	No	4	1737	H3N2	07/26/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p25d7/2012	
HA	KJ943058	Yes	4	1737	H3N2	07/12/2013	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p27d0/2013(H3N2)	
HA	KJ943162	Yes	4	1737	H3N2	07/15/2013	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p27d3/2013(H3N2)	
HA	KJ943767	Yes	4	1737	H3N2	06/13/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p2d1/2012	
HA	KJ943565	Yes	4	1737	H3N2	06/14/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p2d2/2012	
HA	KJ943026	Yes	4	1737	H3N2	08/07/2013	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p34d0/2013(H3N2)	
HA	KJ943191	Yes	4	1737	H3N2	08/08/2013	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p34d1/2013(H3N2)	
HA	KJ942896	No	4	1737	H3N2	08/09/2013	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p34d2/2013(H3N2)	
HA	KJ943125	No	4	1737	H3N2	08/14/2013	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p34d7/2013(H3N2)	
HA	KJ942943	Yes	4	1737	H3N2	08/29/2013	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p36d0/2013(H3N2)	
HA	KJ942935	Yes	4	1737	H3N2	08/30/2013	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p36d1/2013(H3N2)	
HA	KJ943074	Yes	4	1737	H3N2	08/31/2013	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p36d2/2013(H3N2)	
HA	KJ943216	Yes	4	1737	H3N2	09/02/2013	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p36d5/2013(H3N2)	
HA	KJ942991	Yes	4	1737	H3N2	10/30/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p37d0/2012(H3N2)	
HA	KJ942959	Yes	4	1737	H3N2	10/31/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p37d1/2012(H3N2)	
HA	KJ943007	No	4	1737	H3N2	11/01/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p37d2/2012(H3N2)	
HA	KJ943154	Yes	4	1737	H3N2	11/02/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p37d3/2012(H3N2)	
HA	KJ943093	Yes	4	1732	H3N2	12/27/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p38-2012d1/2012(H3N2)	
HA	KJ943240	Yes	4	1732	H3N2	12/29/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p38-2012d3/2012(H3N2)	
HA	KJ943573	Yes	4	1737	H3N2	06/14/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p3d0/2012	
HA	KJ943658	No	4	1737	H3N2	06/16/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p3d2/2012	
HA	KJ943783	No	4	1734	H3N2	06/16/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p4d0/2012	
HA	KJ943729	No	4	1731	H3N2	06/18/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p4d1/2012	
HA	KJ943712	No	4	1731	H3N2	06/19/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p4d2/2012	
HA	KJ943634	No	4	1737	H3N2	06/20/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p4d3/2012	
HA	KJ943138	Yes	4	1731	H3N2	06/20/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p5d0/2012(H3N2)	
HA	KJ943146	Yes	4	1731	H3N2	06/21/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p5d1/2012(H3N2)	
HA	KJ942911	Yes	4	1731	H3N2	06/22/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p5d2/2012(H3N2)	
HA	KJ943109	Yes	4	1731	H3N2	06/23/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p5d3/2012(H3N2)	
HA	KJ943597	No	4	1737	H3N2	06/21/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p6d1/2012	
HA	KJ943737	No	4	1731	H3N2	06/22/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p6d2/2012	
HA	KJ943759	No	4	1731	H3N2	06/23/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p6d3/2012	
HA	KJ943775	No	4	1731	H3N2	06/25/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p6d5/2012	
HA	KJ943642	No	4	1731	H3N2	06/22/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p9d0/2012	
HA	KJ943589	No	4	1734	H3N2	06/23/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p9d1/2012	
HA	KJ943664	No	4	1731	H3N2	06/24/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p9d2/2012	
HA	KJ943581	No	4	1734	H3N2	06/25/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p9d3/2012	
HA	KJ943699	No	4	1731	H3N2	06/26/2012	IRD:Human	Chile	-N/A-	-N/A-	A/Santiago/p9d5/2012	
HA	KY925827	Yes	4	1762	H3N2	05/03/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Santo Antonio da Patrulha/LACENRS-60/2011	
HA	CY093423	Yes	4	1731	H3N2	06/29/2010	IRD:Human	Dominican Republic	-N/A-	-N/A-	A/Santo Domingo/WRAIR3514T/2010(H3N2)	
HA	CY093431	Yes	4	1731	H3N2	06/29/2010	IRD:Human	Dominican Republic	-N/A-	-N/A-	A/Santo Domingo/WRAIR3516N/2010(H3N2)	
HA	CY093439	Yes	4	1731	H3N2	06/29/2010	IRD:Human	Dominican Republic	-N/A-	-N/A-	A/Santo Domingo/WRAIR3516T/2010(H3N2)	
HA	KY925124	Yes	4	1762	H3N2	07/23/2013	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Borja/LACENRS-2679/2013	
HA	JN872415	No	4	1701	H3N2	01/19/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/02-2344/2011	
HA	JN872413	No	4	1701	H3N2	01/05/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/09-73/2011	
HA	KC291190	No	4	1701	H3N2	05/22/2012	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/10-14211/2012	
HA	JN872429	No	4	1701	H3N2	06/29/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/11-14557/2011	
HA	JN872416	No	4	1701	H3N2	01/19/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/11-1800/2011	
HA	JN872410	No	4	1701	H3N2	10/16/2010	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/11-21152/2010	
HA	KF142476	No	4	1701	H3N2	02/21/2013	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/11079/2013	
HA	JN872422	No	4	1701	H3N2	02/17/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/11245/2011	
HA	JN872424	No	4	1701	H3N2	03/03/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/14805/2011	
HA	JN872411	No	4	1701	H3N2	11/16/2010	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/161110/2010	
HA	HM628692	No	4	1701	H3N2	07/2010	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/16363/2010(H3N2)	
HA	JN872425	No	4	1701	H3N2	03/15/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/16761/2011	
HA	JN872426	No	4	1701	H3N2	03/30/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/32892/2011	
HA	JN872428	No	4	1701	H3N2	06/02/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/39767/2011	
HA	JN872419	No	4	1701	H3N2	01/25/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/4184/2011	
HA	KC291191	No	4	1701	H3N2	07/17/2012	IRD:Human	Brazil	-N/A-	-N/A-	A/Sao Paulo/49663/2012	
HA	KY925368	Yes	4	1762	H3N2	07/12/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Sapucaia do Sul/LACENRS-779/2011	
HA	KT889255	Yes	4	1701	H3N2	01/11/2012	IRD:Human	Bosnia and Herzegovina	-N/A-	11-12	A/Sarajevo/1514A06604486N/2012	
HA	KC865609	No	4	1726	H3N2	01/07/2012	IRD:Human	Iran	-N/A-	-N/A-	A/Sardasht/584/2012	
HA	KY681553	Yes	4	1701	H3N2	10/13/2013	IRD:Human	Saudi Arabia	-N/A-	-N/A-	A/Saudi Arabia/01/2013	
HA	KY681556	Yes	4	1701	H3N2	10/15/2013	IRD:Human	Saudi Arabia	-N/A-	-N/A-	A/Saudi Arabia/04/2013	
HA	KY681557	Yes	4	1701	H3N2	10/15/2013	IRD:Human	Saudi Arabia	-N/A-	-N/A-	A/Saudi Arabia/05/2013	
HA	KY681558	Yes	4	1701	H3N2	10/02/2014	IRD:Human	Saudi Arabia	-N/A-	-N/A-	A/Saudi Arabia/06/2014	
HA	KY681559	Yes	4	1701	H3N2	10/04/2014	IRD:Human	Saudi Arabia	-N/A-	-N/A-	A/Saudi Arabia/07/2014	
HA	KY681560	Yes	4	1701	H3N2	10/04/2014	IRD:Human	Saudi Arabia	-N/A-	-N/A-	A/Saudi Arabia/08/2014	
HA	CY088006	Yes	4	1701	H3N2	11/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/Scotland/50/2003	
HA	CY087990	Yes	4	1701	H3N2	10/23/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/Scotland/52/2003	
HA	CY088046	Yes	4	1701	H3N2	10/26/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/Scotland/61/2003(H3N2)	
HA	CY088094	Yes	4	1701	H3N2	11/04/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/Scotland/71/2003	
HA	CY088102	Yes	4	1701	H3N2	10/28/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/Scotland/72/2003	
HA	CY088126	Yes	4	1701	H3N2	11/03/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/Scotland/76/2003(H3N2)	
HA	CY088134	Yes	4	1701	H3N2	11/07/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/Scotland/78/2003(H3N2)	
HA	CY088142	Yes	4	1701	H3N2	11/08/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/Scotland/79/2003(H3N2)	
HA	CY107090	Yes	4	1701	H3N2	11/08/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/Scotland/79/2003(H3N2)	
HA	CY088150	Yes	4	1701	H3N2	11/12/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/Scotland/81/2003	
HA	KF003439	No	4	1728	H3N2	03/01/2012	IRD:Human	South Korea	-N/A-	11-12	A/Seoul/A219/2012	
HA	KF003438	No	4	1728	H3N2	01/15/2012	IRD:Human	South Korea	-N/A-	11-12	A/Seoul/B51/2012	
HA	MF593705	No	4	1701	H3N2	08/31/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Fushan/1414/2014	
HA	MF593702	No	4	1701	H3N2	08/31/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Fushan/1415/2014	
HA	MF593710	No	4	1701	H3N2	09/01/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Fushan/1418/2014	
HA	MF593711	No	4	1701	H3N2	09/22/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Fushan/1433/2014	
HA	MF593712	No	4	1701	H3N2	09/26/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Fushan/144/2014	
HA	MF593709	No	4	1701	H3N2	10/04/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Zhifu/1440/2014	
HA	MF593704	No	4	1701	H3N2	08/31/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Zhifu/1468/2014	
HA	MF593706	No	4	1701	H3N2	09/01/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Zhifu/1470/2014	
HA	MF593703	No	4	1701	H3N2	10/05/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Zhifu/1498/2014	
HA	MF593707	No	4	1701	H3N2	10/05/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Zhifu/1499/2014	
HA	MF593708	No	4	1701	H3N2	08/01/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Zhifu/1508/2014	
HA	MF593701	No	4	1701	H3N2	11/07/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Zhifu/1614/2014	
HA	MF593700	No	4	1701	H3N2	11/24/2014	IRD:Human	China	-N/A-	-N/A-	A/Shandong-Zhifu/1667/2014	
HA	MH346485	Yes	4	1701	H3N2	12/23/2014	IRD:Human	China	-N/A-	-N/A-	A/Shanghai/2014-06/2014	
HA	JQ220541	No	4	1701	H3N2	12/06/2010	IRD:Human	China	-N/A-	-N/A-	A/Shantou/546/2010	
HA	CY103459	Yes	4	1740	H3N2	05/17/2008	IRD:Shorebird/Avian	USA	Delaware	07-08	A/shorebird/Delaware Bay/485/2008	
HA	KP223133	Yes	4	1701	H3N2	05/25/2007	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/103C/2007	
HA	KP223134	Yes	4	1701	H3N2	05/25/2007	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/105L/2007	
HA	KF533055	Yes	4	1723	H3N2	08/10/2007	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/139N/2007	
HA	KP223135	Yes	4	1701	H3N2	09/17/2007	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/238T/2007	
HA	KF533050	Yes	4	1724	H3N2	05/10/2007	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/25Z/2007	
HA	KM821335	No	4	1739	H3N2	2004	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/37/2004	
HA	GQ293087	No	4	1753	H3N2	03/27/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/39/2009	
HA	KP223132	Yes	4	1701	H3N2	05/14/2007	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/53C/2007	
HA	KF533051	Yes	4	1731	H3N2	05/16/2007	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/64K/2007	
HA	KF533052	Yes	4	1723	H3N2	05/16/2007	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/68Q/2007	
HA	KF533053	Yes	4	1724	H3N2	05/18/2007	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/78L/2007	
HA	KF533054	Yes	4	1728	H3N2	05/18/2007	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/87Z/2007	
HA	JX437708	Yes	4	1762	H3N2	06/16/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.458V/2009(H3N2)	
HA	KF014198	Yes	4	1762	H3N2	06/16/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.458V/2009(H3N2)	
HA	KF014127	Yes	4	1762	H3N2	06/26/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.485a/2009	
HA	KF014199	Yes	4	1762	H3N2	06/26/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.485a/2009(H3N2)	
HA	KF014128	Yes	4	1762	H3N2	06/26/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.485b/2009	
HA	KF014200	Yes	4	1762	H3N2	06/26/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.485b/2009(H3N2)	
HA	KF014126	Yes	4	1762	H3N2	06/30/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.496/2009	
HA	KF014197	Yes	4	1762	H3N2	06/30/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.496/2009(H3N2)	
HA	KF014129	Yes	4	1762	H3N2	07/07/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.515/2009	
HA	KF014201	Yes	4	1762	H3N2	07/07/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.515/2009(H3N2)	
HA	JX437709	Yes	4	1762	H3N2	07/08/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.518V/2009(H3N2)	
HA	KM069489	Yes	4	1762	H3N2	08/03/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.589/2009	
HA	KM069491	Yes	4	1762	H3N2	08/31/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.666/2009	
HA	KM069492	Yes	4	1762	H3N2	09/04/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.677/2009	
HA	KM069493	Yes	4	1762	H3N2	09/10/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.693/2009	
HA	KM069494	Yes	4	1762	H3N2	09/15/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.707/2009	
HA	JX437710	Yes	4	1762	H3N2	09/18/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.715V/2009(H3N2)	
HA	KM069495	Yes	4	1762	H3N2	10/13/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.784/2009	
HA	KM069496	Yes	4	1762	H3N2	10/20/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.803a/2009	
HA	JX437711	Yes	4	1762	H3N2	10/20/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.803bV/2009(H3N2)	
HA	KF014130	Yes	4	1762	H3N2	11/11/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.863/2009	
HA	KF014202	Yes	4	1762	H3N2	11/11/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.863/2009(H3N2)	
HA	KM069497	Yes	4	1762	H3N2	12/07/2009	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2009.934/2009	
HA	JX437712	Yes	4	1762	H3N2	01/13/2010	IRD:Human	Singapore	-N/A-	-N/A-	A/Singapore/C2010.036V/2010	
